Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2007-04-02,19.835731506347656,19.97159306405226,19.70702070050818,19.94299005659173,41977600
2007-04-03,19.92868995666504,20.06455015077545,19.842882297977944,19.921539204785578,39821300
2007-04-04,20.37917709350586,20.57939406120593,19.950141513500853,20.028798422930617,63244200
2007-04-05,20.414934158325195,20.48644033198778,20.23616940610215,20.25047091360803,30131200
2007-04-09,20.429235458374023,20.536494035845283,20.300524619861786,20.436386212054348,31384600
2007-04-10,20.30767250061035,20.47928647305946,20.17896168030687,20.379178663430803,38643100
2007-04-11,20.10030174255371,20.429228110338777,20.014494093120124,20.23616192201294,44050200
2007-04-12,20.40778160095215,20.46498625823013,20.050252151998116,20.064552293417652,43762100
2007-04-13,20.457839965820312,20.522195389772182,20.093159684715342,20.32912911791657,36002900
2007-04-16,20.543649673461914,20.557951184222528,20.171818576888732,20.450692581252184,30740100
2007-04-17,20.629453659057617,20.658055311560922,20.422085881974393,20.47213979675534,33170200
2007-04-18,20.450681686401367,20.500735583530783,20.279067740300626,20.4578324379722,41778400
2007-04-19,20.51504898071289,20.658060003444017,20.207573304233527,20.264777986099418,43648800
2007-04-20,20.751007080078125,20.80821173056206,20.52218847814238,20.722404072902933,60311500
2007-04-23,20.57939910888672,20.729560848593312,20.500742180164114,20.708108586978007,41739100
2007-04-24,20.586549758911133,20.70810848251746,20.44353740993088,20.586549758911133,34236700
2007-04-25,20.72955894470215,20.73670969791716,20.515041803718656,20.636601880640427,39475000
2007-04-26,20.80821418762207,20.98697891197644,20.672352615230096,20.801063434983902,68760300
2007-04-27,21.537580490112305,21.98091636418898,21.45177279881557,21.573332899230202,128298800
2007-04-30,21.408863067626953,21.716338601639528,21.408863067626953,21.544723271691502,67788800
2007-05-01,21.737789154052734,21.752090658635197,21.380259722690464,21.408862731855386,73539300
2007-05-02,21.887954711914062,21.945159372878447,21.666285457293718,21.730640871361988,80686700
2007-05-03,22.145374298095703,22.166826556723237,21.83074935475846,21.88080326102272,82036800
2007-05-04,21.85219955444336,21.952308727654255,21.65913468840319,21.938007222357466,104385900
2007-05-07,21.959457397460938,21.99521115953229,21.79499418353242,21.823597193189503,59889100
2007-05-08,21.98806381225586,22.123925401433798,21.866503730121238,21.938009901471034,60551700
2007-05-09,22.0095157623291,22.116774335907294,21.859352668226222,21.952311098829615,51735000
2007-05-10,21.86650276184082,22.116773668549367,21.83075035968248,21.93800893002422,55398600
2007-05-11,22.088171005249023,22.152526421245764,21.8450508478984,21.859352354534728,43425300
2007-05-14,22.145374298095703,22.159675803847392,22.030964979815497,22.05241723844303,70188500
2007-05-15,22.166893005371094,22.303194674025253,22.123850877269362,22.166893005371094,75013900
2007-05-16,22.288848876953125,22.303196710391905,22.10233114710307,22.238632828202093,45833600
2007-05-17,22.224287033081055,22.339066974549034,22.20993919832635,22.26015661996782,41045600
2007-05-18,22.11667823791504,22.231458165001843,21.937334430806327,22.21711033204483,58453000
2007-05-21,22.274505615234375,22.353417347059175,22.04494570623677,22.04494570623677,41836400
2007-05-22,22.016244888305664,22.188414769117855,21.99472314009742,22.166893020909615,39999500
2007-05-23,21.937326431274414,22.123844086847242,21.930152517411905,22.123844086847242,46322500
2007-05-24,21.643211364746094,22.095157170566562,21.492561850616138,21.908640809506164,64046400
2007-05-25,21.865596771240234,21.99472453209272,21.650384748675865,21.722122545625545,47726500
2007-05-29,22.087987899780273,22.11668220255339,21.8010366623397,21.872774471699845,42373100
2007-05-30,22.317541122436523,22.33188758539121,21.88711576325242,21.915810057446297,57376800
2007-05-31,22.016244888305664,22.353410733860635,21.958854928034935,22.32471643786756,85290500
2007-06-01,21.94451141357422,22.166897382343134,21.915815743650565,22.087987026622788,39469400
2007-06-04,22.037771224975586,22.0664668970096,21.80821132184328,21.822559157860287,41434500
2007-06-05,21.937326431274414,21.973194632302814,21.7579826895641,21.966022086724465,44265000
2007-06-06,21.729297637939453,21.901467538964138,21.70060197029297,21.786687604947684,38217500
2007-06-07,21.248655319213867,21.729296787196535,21.22713356932162,21.53560514302038,71971400
2007-06-08,21.5571231842041,21.564297100055988,21.098003515959597,21.21995734887261,61346200
2007-06-11,21.535608291625977,21.700604293402314,21.471044400794387,21.478218318473996,48467400
2007-06-12,21.413644790649414,21.693420612819455,21.356254843325193,21.492555113042545,56981800
2007-06-13,21.801034927368164,21.815382761755345,21.4136529769079,21.499737246661383,64435600
2007-06-14,21.894296646118164,22.030596981410703,21.73647318883322,21.772342778345678,59065700
2007-06-15,21.87277603149414,22.152552002836725,21.82973389012259,22.138205534569543,100933000
2007-06-18,21.887117385864258,22.03776552019059,21.82255350878594,22.016245140020885,45412600
2007-06-19,21.851253509521484,21.994729133436245,21.793863533612573,21.865601345569953,46802600
2007-06-20,21.528440475463867,21.88712825139305,21.49257087689978,21.83691218168861,46861600
2007-06-21,21.67908477783203,21.736474756907153,21.456698779951555,21.50691484060666,56564800
2007-06-22,21.1553955078125,21.59299483884515,21.126701209931575,21.52125704171583,86219900
2007-06-25,21.1553955078125,21.356261066117664,21.07648379414178,21.141047674729702,53905800
2007-06-26,21.176921844482422,21.377786078011287,21.1625740082918,21.19844223048339,48340300
2007-06-27,21.42799949645996,21.4853894622024,21.062137951745157,21.062137951745157,53468600
2007-06-28,21.399311065673828,21.499743197613277,21.291705014555106,21.42083282321164,46055200
2007-06-29,21.14104461669922,21.471037888447036,20.83257445974698,21.427995763709312,71193900
2007-07-02,21.334739685058594,21.377781816765886,21.1553958732794,21.28452363668597,47316000
2007-07-03,21.535608291625977,21.67908254036349,21.36343837217003,21.37061228984964,35202600
2007-07-05,21.51408576965332,21.679081765532544,21.3993058274517,21.55712790590772,47838500
2007-07-06,21.499732971191406,21.549950381560222,21.277347055553317,21.45669084487409,57541000
2007-07-09,21.42799949645996,21.4853894622024,21.3849559959396,21.420825579706566,33831400
2007-07-10,21.04061508178711,21.514082616037335,20.933009072781996,21.30604451439873,66013500
2007-07-11,21.1553955078125,21.270175435905543,20.954529949507336,20.976051699131535,48017000
2007-07-12,21.571470260620117,21.60016592302294,21.1195245240516,21.205608774691083,54302400
2007-07-13,21.392122268676758,21.535597815907295,21.277342378206015,21.478207870671923,42173000
2007-07-16,21.542768478393555,21.69341654879073,21.320381276925314,21.34907692935374,48023200
2007-07-17,22.080814361572266,22.15255080388061,21.528434998774458,21.53560891666228,77539600
2007-07-18,22.181238174438477,22.217106382169515,21.879940577330743,21.887114492533833,64414400
2007-07-19,22.604494094848633,22.841227870555706,22.188416508203325,22.27450077121425,121159300
2007-07-20,22.35342025756836,22.38211593407185,22.087992091336886,22.346246338442487,98292600
2007-07-23,22.374929428100586,22.611663152940988,22.32471339075329,22.49688324806591,48910600
2007-07-24,22.09515953063965,22.5829749720655,22.030595641728297,22.24580906086109,59729300
2007-07-25,22.030593872070312,22.45384539058616,21.786687539234574,22.23145944013563,54950100
2007-07-26,21.506912231445312,21.901469486969553,21.169746316318665,21.693429982882886,87025300
2007-07-27,21.083660125732422,21.52125950689034,21.062139741927822,21.47104345363317,69214600
2007-07-30,21.090831756591797,21.155395637575744,20.76801371995676,21.0980056731772,67499600
2007-07-31,20.796695709228516,21.32037899545227,20.789521796889083,21.313205083112837,66554000
2007-08-01,21.01909637451172,21.198440204902724,20.674756548549354,20.768016106592185,80006300
2007-08-02,21.176921844482422,21.37061352820094,20.81823414942663,20.940188020477,47938300
2007-08-03,20.775192260742188,21.363441275860133,20.73215011709919,21.12670743339605,61535500
2007-08-06,21.191267013549805,21.191267013549805,20.624539869912887,20.839751912545886,59530500
2007-08-07,21.19843292236328,21.37060414448136,20.839745384805294,21.040610898420137,49163000
2007-08-08,21.521263122558594,21.528437041126985,20.954535870221054,21.320397507498758,52898600
2007-08-09,21.01909637451172,21.592997452733833,20.74649435436272,21.26300409330627,72964500
2007-08-10,20.59584617614746,20.83975391093921,20.273028081241865,20.73214787930401,76576200
2007-08-13,20.5384521484375,20.796707668027107,20.40215184046268,20.7608394539884,55492300
2007-08-14,20.35129165649414,20.797622710091154,20.30089957364428,20.71123667465747,42944100
2007-08-15,20.228900909423828,20.869602305090652,20.19290560046013,20.32968502836091,48117700
2007-08-16,20.020130157470703,20.408871215421833,19.804163818440408,20.07052221170574,81447400
2007-08-17,20.336883544921875,20.336883544921875,20.027330761536362,20.221701305487347,76747700
2007-08-20,20.344083786010742,20.5096580931623,20.21450341586407,20.28649266295452,49952000
2007-08-21,20.207307815551758,20.387280277568546,20.063330669786883,20.228905005302902,50786200
2007-08-22,20.315290451049805,20.38727970846314,20.164114246254588,20.35128576629691,44763500
2007-08-23,20.37288475036621,20.394481942872858,20.228907586231838,20.358487995109538,33886600
2007-08-24,20.740013122558594,20.76161029875602,20.207295134076013,20.30807921017054,45158900
2007-08-27,20.50965690612793,20.71122651169884,20.444866724804445,20.596044272252776,32789500
2007-08-28,20.106517791748047,20.509655604218942,20.092119669461102,20.37287618865398,43924400
2007-08-29,20.581649780273438,20.596047906014608,20.027334296965975,20.25049975363074,45753700
2007-08-30,20.48086166381836,20.826408375931088,20.387275237779132,20.459264479406098,33690700
2007-08-31,20.682430267333984,20.81920969159488,20.41607185349396,20.6608344556111,42511900
2007-09-04,20.740013122558594,20.948781706560176,20.502449676707172,20.516847794172122,45689600
2007-09-05,20.50245475769043,20.682427151363445,20.459261767671418,20.624836040311294,47669800
2007-09-06,20.8120174407959,20.884006707285657,20.552856630665193,20.560055694622275,45430800
2007-09-07,20.473670959472656,20.754427606030923,20.38728355964181,20.60325137267836,52160900
2007-09-10,20.50245475769043,20.69682527239658,20.452062707154848,20.63923416134443,37247600
2007-09-11,20.826406478881836,20.840804600511838,20.5744448426786,20.610438773673152,34380800
2007-09-12,20.826406478881836,20.99917981920051,20.73282006136727,20.74001912218227,42364700
2007-09-13,20.99198341369629,21.06397265787189,20.84800492534509,20.963188539874427,35288600
2007-09-14,20.905595779418945,20.955987834465173,20.79041217392404,20.86240141245316,33496600
2007-09-17,20.682430267333984,20.79041344519023,20.603243335882393,20.725624636940964,39536500
2007-09-18,20.826406478881836,20.85520134906139,20.35127944973537,20.660832199378163,77462400
2007-09-19,20.639244079589844,20.81201749577303,20.372884204798442,20.783222612949693,94242200
2007-09-20,20.459274291992188,20.574456584606317,20.401683145685126,20.50246730845218,67168900
2007-09-21,20.62484359741211,20.74002586172007,20.473667390413247,20.65363985002955,135636100
2007-09-24,20.93438720703125,21.315929147311127,20.732817646926357,20.740016706902992,104459800
2007-09-25,21.279937744140625,21.279937744140625,20.955988224353245,20.97758403515741,75621000
2007-09-26,21.23674774169922,21.488709430199933,21.222349617080724,21.3663281171042,60337000
2007-09-27,21.229549407958984,21.39512372751175,21.19355546825822,21.380726975479913,43407100
2007-09-28,21.20795440673828,21.37353011644197,21.04238007011552,21.229551596633787,45819100
2007-10-01,21.431116104125977,21.445514227265985,21.171955379928256,21.207949314697675,43875100
2007-10-02,21.380722045898438,21.488705213184698,21.287135627324666,21.380722045898438,33700900
2007-10-03,21.200756072998047,21.48871173079295,21.085573809880085,21.387926220754068,37633900
2007-10-04,21.387922286987305,21.43111665752269,21.193553111900584,21.279939106810097,37868000
2007-10-05,21.481504440307617,21.5894875989881,21.402316149837763,21.517498368840993,45012300
2007-10-08,21.481504440307617,21.488703500630365,21.308731111802775,21.351924100658895,30265400
2007-10-09,21.668689727783203,21.87745711814702,21.59670045166142,21.618297646422324,63603100
2007-10-10,21.76226806640625,21.86305357090611,21.618290931962008,21.625489994646344,32251500
2007-10-11,21.531902313232422,22.050222438937293,21.44551631215531,21.812658876354135,50788400
2007-10-12,21.719066619873047,21.884640878001612,21.56069142163011,21.61828252763484,31121100
2007-10-15,21.625484466552734,21.834251738708268,21.596688223176546,21.668677458536557,47150500
2007-10-16,21.82706069946289,22.0142322309536,21.76227050113607,21.769469564625822,56286200
2007-10-17,22.37416648864746,22.482149643295738,22.06461377173018,22.136602999189133,86092400
2007-10-18,22.431760787963867,22.482152842431667,22.05021878929547,22.47495378135334,49208600
2007-10-19,21.719066619873047,22.381365025467584,21.67587363363957,22.381365025467584,75200200
2007-10-22,21.963830947875977,22.100610350653472,21.683074454930942,21.683074454930942,58785100
2007-10-23,22.244590759277344,22.402967367092824,22.107811336095043,22.107811336095043,49956200
2007-10-24,22.496559143066406,22.53255308846291,21.95664172363281,22.208603460651357,77979200
2007-10-25,23.02927589416504,23.194851601462545,22.669330972956306,22.726922105426468,169588700
2007-10-26,25.217735290527344,25.937624989907842,24.87938899920817,25.923226866380883,288121200
2007-10-29,24.88658905029297,25.40491056182109,24.800203047092126,25.088157306482117,114655600
2007-10-30,25.606475830078125,25.620873953291785,24.72820953717326,24.742607660386923,107297300
2007-10-31,26.499134063720703,26.635912083097182,25.563275496305053,25.570475929312565,185635800
2007-11-01,26.679109573364258,26.98866232115861,26.175186303966875,26.29756621784977,152078800
2007-11-02,26.679109573364258,26.99586000885018,26.218377922438066,26.794291799555584,96389800
2007-11-05,26.441543579101562,26.70790195110214,26.369555720558953,26.46313938743219,75485400
2007-11-06,26.211185455322266,26.39115789122702,25.822444334689244,26.340765828866605,100966700
2007-11-07,25.570480346679688,26.031209276972127,25.52008829156402,25.944823289082557,74897800
2007-11-08,25.00897789001465,25.8440501161145,24.76421519894251,25.628080935750337,133742400
2007-11-09,24.28187370300293,24.864985215378816,24.224283968166162,24.605824543211757,125136900
2007-11-12,24.02992057800293,24.267482767044978,23.770759829112365,23.98672620446735,84865200
2007-11-13,24.88941764831543,25.04109365116126,24.109367665650623,24.224930728091362,104311500
2007-11-14,24.506622314453125,25.09888351805702,24.376613488760416,25.00498764278084,84063100
2007-11-15,24.383834838867188,24.629406757649093,24.232158794830525,24.383834838867188,64014100
2007-11-16,24.622180938720703,24.7449654988934,24.347717605949786,24.456059192771228,71113800
2007-11-19,24.528284072875977,24.730521509618743,24.463279674501678,24.528284072875977,63026200
2007-11-20,24.97609519958496,25.25778002803664,24.629403212769407,24.723299074000334,100009400
2007-11-21,24.723289489746094,25.08442431037675,24.687176558731032,24.846076761485328,89518700
2007-11-23,24.63662338256836,24.874970984459786,24.34771435972476,24.81719083303545,33467200
2007-11-26,23.81324005126953,24.824416282184007,23.784348593324268,24.62218158704933,80335000
2007-11-27,23.878244400024414,24.268268060439095,23.603781060647286,24.029920421032404,84178400
2007-11-28,24.340496063232422,24.47772635168142,23.762680697077435,24.10936991677043,88585000
2007-11-29,24.261037826538086,24.506609619497066,24.058803204774243,24.253816342292268,53633600
2007-11-30,24.268264770507812,24.64384540630795,23.97213425548626,24.499390891732407,71027800
2007-12-03,23.777116775512695,24.297151831873038,23.603773593552713,24.196034516523014,61770600
2007-12-04,23.668790817260742,24.008258636036558,23.567673447048804,23.647123596570097,54801500
2007-12-05,24.665510177612305,24.932749182365892,23.856566168522345,23.936016272561545,84894700
2007-12-06,24.954421997070312,24.997759178620857,24.463278293793728,24.74496308577044,49209700
2007-12-07,24.939977645874023,25.062764956087953,24.71607575027827,24.997760557796084,40771000
2007-12-10,25.10609245300293,25.243325453307378,24.896636343218468,25.019420864290733,36083500
2007-12-11,24.6294002532959,25.272222720375527,24.506615703951738,25.084431020478767,55070700
2007-12-12,24.896638870239258,25.344445338484988,24.506612548586325,24.99775619320696,63345400
2007-12-13,25.438339233398438,25.604460930620153,24.759403964916423,24.9038584532258,73913200
2007-12-14,25.503353118896484,25.886155313608842,25.28666992806791,25.31556138754388,71126200
2007-12-17,24.8388614654541,25.37334240473475,24.817194250091717,25.30111376145844,58121200
2007-12-18,25.091655731201172,25.279444679370535,24.70885083820695,25.019427093258482,52791800
2007-12-19,25.127763748168945,25.380557043325464,24.831633278739762,25.05553512438117,58469100
2007-12-20,25.655029296875,25.85004251660548,25.33723150652231,25.488907536787828,59345000
2007-12-21,26.045055389404297,26.0450553894043,25.82115071301302,25.92949230761165,83240500
2007-12-24,26.420642852783203,26.521760230813754,26.037837807785092,26.09562074108364,29622600
2007-12-26,26.442304611206055,26.46397182909482,26.18950846312466,26.29785006305116,30252400
2007-12-27,25.980051040649414,26.3989661798507,25.95838106853746,26.254511638482903,33311100
2007-12-28,26.088396072387695,26.16784622675973,25.763373965975674,26.073950339298065,33447200
2007-12-31,25.712804794311523,25.994492341848552,25.655024640752647,25.92948794706935,35229700
2008-01-02,25.438339233398438,25.972817258330878,25.279439020734102,25.850032734174032,63004200
2008-01-03,25.54668617248535,25.748923622648288,25.178329727414667,25.438347338166245,49599600
2008-01-04,24.831645965576172,25.423907207029117,24.62218698243651,25.416682963339234,72090800
2008-01-07,24.997758865356445,25.134989139019012,24.7377412897931,24.954421684348986,80164300
2008-01-08,24.15991973876953,25.06997826268304,24.12380680822153,25.06997826268304,79148300
2008-01-09,24.874969482421875,24.94719811139168,24.08769533571411,24.094919576231327,74305500
2008-01-10,24.795534133911133,24.91831872977366,24.398283370257527,24.80997711146053,72446000
2008-01-11,24.492168426513672,24.730518779318704,24.3549381585366,24.65829014729873,55187900
2008-01-14,24.8388614654541,24.968870268110447,24.614959559400074,24.88942013812701,52792200
2008-01-15,24.55717658996582,24.83163992332116,24.55717658996582,24.578843805279845,61606200
2008-01-16,24.00102996826172,24.304384778222587,23.480994725609477,24.138260266076642,120778500
2008-01-17,23.914348602294922,24.41271366994957,23.813231291922097,24.224924772862913,94247800
2008-01-18,23.84212875366211,24.557177183972076,23.8132400509583,23.950470343334885,117062000
2008-01-22,23.083744049072266,23.495437648580662,22.751500574949855,22.780392030588548,108521400
2008-01-23,23.062082290649414,23.148753922828128,22.41926240444437,22.73706022592734,137597400
2008-01-24,24.015474319458008,24.094924449774478,23.199308556081117,23.365430303451454,155640400
2008-01-25,23.791568756103516,25.279445694585874,23.741010085133617,25.207219808983425,196992300
2008-01-28,23.63266944885254,23.907129997338597,23.41598629813941,23.84934984432495,81019000
2008-01-29,23.545995712280273,23.75545462740828,23.365428252047323,23.72656317251322,68023000
2008-01-30,23.257095336914062,23.69045624946093,23.148753731156603,23.51711298653878,106432600
2008-01-31,23.545995712280273,23.647115804412984,22.910398858413263,23.047630513924016,103642200
2008-02-01,21.99311637878418,24.01547130614855,21.84866186499229,22.433700028370787,291138900
2008-02-04,21.80532455444336,22.188126647573164,21.747543028445264,22.022004932531164,119998600
2008-02-05,20.99638557434082,21.62476098756096,20.86637677314903,21.603092394822166,137534100
2008-02-06,20.599140167236328,21.198624195735434,20.433018402408777,21.14806551753754,138315600
2008-02-07,20.310226440429688,20.786924376117035,20.151326210120406,20.46912529311872,164964900
2008-02-08,20.62803077697754,21.00361150692758,20.39690459781465,20.433018924321786,124872000
2008-02-11,20.37523078918457,20.66413981684543,20.15855039605927,20.59913542338377,156814100
2008-02-12,20.469127655029297,20.67136370893134,20.30300592019212,20.534132051725653,84365900
2008-02-13,20.91693878173828,20.981943192703106,20.606363835331656,20.67136824629648,88986200
2008-02-14,20.584692001342773,20.97471840578395,20.55580054429358,20.85915395520766,69113500
2008-02-15,20.526918411254883,20.685817353677006,20.404132426503825,20.447468251233307,68166100
2008-02-19,20.425399780273438,20.911200965010885,20.352891872422283,20.882197248681095,68261200
2008-02-20,20.461650848388672,20.49065456160808,20.24412853113578,20.410895733227875,93056200
2008-02-21,20.37464141845703,20.99820600764393,20.273129810424624,20.75168137292461,98776500
2008-02-22,20.07010841369629,20.584911825614128,19.722072187359746,20.476150677755587,125705400
2008-02-25,20.186124801635742,20.476155052210586,19.925096884631717,20.048359913997693,109974300
2008-02-26,20.577661514282227,20.92569913401475,20.062858086947173,20.11361319860296,108923500
2008-02-27,20.490663528442383,20.795195735645407,20.374651390743495,20.43990839107084,75199500
2008-02-28,20.251384735107422,20.497910829801974,20.157124025561757,20.316641723877954,83002900
2008-02-29,19.72207260131836,20.17886998510144,19.59155866795946,20.077359762699214,117411400
2008-03-03,19.56981086730957,19.859841135854072,19.482802478232923,19.75107995802156,76544300
2008-03-04,20.004858016967773,20.033860353865535,19.54805910981006,19.591564689616924,86925600
2008-03-05,20.389141082763672,20.599412438209992,20.08460905734563,20.120862310120636,106489800
2008-03-06,19.990354537963867,20.42540061998269,19.939599415273456,20.345641779770116,91127700
2008-03-07,20.2078800201416,20.352894471388243,19.80908716752298,19.82358902753969,77597600
2008-03-10,20.338388442993164,20.490655176014393,20.12086611921793,20.17887216442287,72175100
2008-03-11,21.23023796081543,21.273742158547897,20.57766807996085,20.59216994019618,98740700
2008-03-12,20.75893783569336,21.38250401565368,20.69368222853276,21.338999816555432,75993800
2008-03-13,20.751676559448242,21.019953915725903,20.418140866946967,20.693670532444468,84552200
2008-03-14,20.273128509521484,21.034459297531896,20.041104362575723,20.82418655000417,105214900
2008-03-17,20.519655227661133,20.831438204617587,19.78007857919884,19.794579051659355,84490100
2008-03-18,21.331741333007812,21.37524551670198,20.787934196424988,20.787934196424988,83695300
2008-03-19,20.751676559448242,21.45499980974059,20.751676559448242,21.3027331244977,61442100
2008-03-20,21.15772819519043,21.186730530155184,20.72993303641652,20.83869421273778,60170200
2008-03-24,21.150474548339844,21.317241756138127,21.070715717230573,21.266486639240668,48294700
2008-03-25,21.128721237182617,21.295489823806367,20.98370681864989,21.266486110315913,49149000
2008-03-26,20.708181381225586,21.07797050733344,20.57766740930829,21.04896817078152,45868100
2008-03-27,20.338388442993164,20.657422383106955,20.302135183355027,20.650171454584687,47894400
2008-03-28,20.236875534057617,20.613915469526916,20.178869496521802,20.46889968420087,49244000
2008-03-31,20.577661514282227,20.729928232222655,20.186121093671115,20.215123421914534,46780600
2008-04-01,21.389755249023438,21.41875897081553,20.758938129781153,20.903953972794472,65796200
2008-04-02,21.143226623535156,21.447758751156996,21.027214516152874,21.440507821573927,49499400
2008-04-03,21.027210235595703,21.259234403126577,20.882194439402344,21.027210235595703,38961400
2008-04-04,21.143226623535156,21.215734536392432,20.838694495913316,21.12147383478595,43860800
2008-04-07,21.143226623535156,21.455009680740066,21.04896730490208,21.42600596240779,44428600
2008-04-08,20.845937728881836,21.027206752611242,20.693672412776124,20.983702574148595,44733500
2008-04-09,20.947458267211914,21.0562208414504,20.693682615251657,20.824195214985398,45839300
2008-04-10,21.10697364807129,21.317245076970476,20.882198976833646,20.903951765881185,65591600
2008-04-11,20.50515365600586,21.034458904199802,20.45439716470921,20.932948687552464,54373700
2008-04-14,20.34564208984375,20.52691117819974,20.251382772406927,20.476156054735807,43418100
2008-04-15,20.48340606689453,20.650173288799895,20.323889774155486,20.389146753679032,34310000
2008-04-16,20.990955352783203,21.06346186229285,20.577660780523914,20.715425637943675,54107400
2008-04-17,21.18672752380371,21.273737282298256,20.954703345115846,21.11422100519365,48743300
2008-04-18,21.75228500366211,21.82479289693559,21.469505741165875,21.759535931286763,73658900
2008-04-21,22.056819915771484,22.187333864032123,21.83929759065256,21.89005270764876,54411700
2008-04-22,21.933551788330078,22.259836582998528,21.730529984650502,22.21633102172747,67387500
2008-04-23,22.80365562438965,22.810905172101382,21.969816574230776,22.078579151537493,98351500
2008-04-24,23.057424545288086,23.274946870386323,22.593376180826134,22.93416152560623,115416700
2008-04-25,21.6290283203125,22.03507070513336,21.462261085132756,21.788544625748763,145194900
2008-04-28,21.019960403442383,21.636275494938342,20.89669738514319,21.607271780998204,97473000
2008-04-29,20.76618766784668,20.954707697934207,20.62842414749207,20.882199781289238,84428900
2008-04-30,20.679170608520508,21.179472119472123,20.671919681597206,20.83868685191441,74733600
2008-05-01,21.31723976135254,21.382496729249407,20.65016960960806,20.664671465356935,71699400
2008-05-02,21.201229095458984,21.476758841173552,20.92570073271759,21.455006056099293,66024200
2008-05-05,21.085216522216797,21.919053902574234,21.019959551469654,21.701531588732518,119687700
2008-05-06,21.534767150878906,21.650779250868325,20.976458055321505,21.02721317619521,93582000
2008-05-07,21.179473876953125,21.853794924073572,21.08521458507435,21.527511483287334,88775000
2008-05-08,21.22298240661621,21.309990783123688,21.027211485014575,21.230233335154036,69589900
2008-05-09,21.309988021850586,21.426000097476923,20.990955505364667,21.179474091027696,51621200
2008-05-12,21.745040893554688,21.79579601986699,21.28099244387254,21.317245710388907,64278800
2008-05-13,21.67226219177246,21.926972014572236,21.490325810878662,21.832365707255807,70934700
2008-05-14,21.781431198120117,22.021587247578804,21.635881488360045,21.752320700942143,66730400
2008-05-15,22.159847259521484,22.218066834092305,21.788696951108438,21.817806044361774,53355800
2008-05-16,21.825090408325195,22.1816855862622,21.77414843834342,22.17440796368415,81538200
2008-05-19,21.439390182495117,21.752321092466346,21.330228592242694,21.737767231680305,59615000
2008-05-20,20.92996597290039,21.33022554262175,20.835358256960248,21.32294791923676,75767600
2008-05-21,20.558813095092773,21.14100901689612,20.515148747973665,20.966350240355116,60125100
2008-05-22,20.71891212463379,20.8862946303388,20.507866669361604,20.580641490790182,52203100
2008-05-23,20.41326332092285,20.617032586591215,20.340489872101244,20.566090617190262,48890700
2008-05-27,20.697080612182617,20.74074494973459,20.41325894793413,20.45692467355037,47334500
2008-05-28,20.50786781311035,20.79168810564012,20.40598389026671,20.78441048428495,52318500
2008-05-29,20.602474212646484,20.871740651811706,20.478757425148576,20.52969938681283,47699200
2008-05-30,20.609756469726562,20.88630059248382,20.522427769535074,20.653420819822305,63399200
2008-06-02,20.231325149536133,20.63886364515356,20.049388767299064,20.551533570931415,77028400
2008-06-03,19.87473487854004,20.602480585870623,19.845625772040503,20.311382580551346,86616700
2008-06-04,20.04210662841797,20.11488004941971,19.794673110432754,19.852892680072568,79567400
2008-06-05,20.595190048217773,20.595190048217773,20.085769205352573,20.17309785815739,76063400
2008-06-06,20.00572395324707,20.500591123372082,20.00572395324707,20.36959670915494,78500800
2008-06-09,20.165828704833984,20.31137837136332,19.867453137706896,20.12216436010098,66787100
2008-06-10,20.296825408935547,20.587924774720594,19.8820106171759,19.911121108980264,77433900
2008-06-11,19.736461639404297,20.333212820097803,19.729184016705034,20.267715603869043,59330800
2008-06-12,20.551530838012695,20.777131533328497,19.787398689456197,19.940224563941793,113996300
2008-06-13,21.155567169189453,21.51944001733668,20.740752344391975,20.83535867416176,131969100
2008-06-16,21.053672790527344,21.184667173084886,20.84262597683707,21.119169981806117,74718900
2008-06-17,20.959077835083008,21.191957649838745,20.95180159880572,21.13373804316604,44256700
2008-06-18,20.71163558959961,21.002734890576317,20.71163558959961,20.777132793512934,49677800
2008-06-19,21.053672790527344,21.242886744436674,20.6170253113569,20.7771287855583,62037800
2008-06-20,20.544261932373047,21.046406882249798,20.44965559680503,21.031851634296306,97480400
2008-06-23,20.355039596557617,20.675247981009495,20.224046582434116,20.595195537880453,57145300
2008-06-24,20.18038558959961,20.384154861692547,20.020282053853833,20.31865764523641,65218300
2008-06-25,20.631589889526367,20.864468280339448,20.20221983594049,20.23860656398077,64280200
2008-06-26,20.19493865966797,20.52242470667215,20.19493865966797,20.398707909811066,67049100
2008-06-27,20.107608795166016,20.311378047444542,19.983891997008424,20.14399690525029,73450200
2008-06-30,20.02029037475586,20.36233045658087,20.005735123257303,20.18039397704445,57830500
2008-07-01,19.554521560668945,19.925670532118346,19.241590783741813,19.845619473601975,100327800
2008-07-02,18.83405303955078,19.64912861507249,18.83405303955078,19.57635378703342,84669000
2008-07-03,18.906824111938477,18.994154165851004,18.630281485999696,18.89954649177376,37074500
2008-07-07,18.943222045898438,19.205209567501488,18.521129573691752,19.00144164937299,71527600
2008-07-08,18.81221580505371,19.06692693120052,18.564782298289835,18.870435372053212,65553200
2008-07-09,18.36102867126465,18.81223173872073,18.324641931594947,18.76856737350406,54255800
2008-07-10,18.521127700805664,18.681231247154535,18.179086350423727,18.339191284837295,57830600
2008-07-11,18.375577926635742,18.659398290034762,18.099035186409093,18.310080706149094,69532600
2008-07-14,18.30280303955078,18.78311506327014,18.244583442374637,18.54295905141046,51216200
